X,Y,Id,gridcode,Shape_Length,Shape_Area
-77.4375600120178,37.533793760487,1,1,0.00592888087453503,3.81293490226088e-07
-77.4387862123806,37.5267729265416,2,3,0.0321776534757419,1.4968493016767e-06
-77.4224278907143,37.5073289183847,3,23,0.0312074729699816,2.74487736563222e-05
-77.4262142899794,37.4907549752247,4,37,0.0302911913782964,2.59039903158374e-05
-77.3637184956632,37.3876059227258,5,299,0.000107797834175472,7.26273315807653e-10
-77.3629908602831,37.3874711754331,6,299,0.000107797834061785,7.26273314275754e-10
-77.3631256075757,37.3873903270575,7,299,0.000107797834061785,7.26273314275754e-10
-77.3622632249029,37.3871208324723,8,299,0.000107797833948098,7.26273312743855e-10
-77.3605384595574,37.3855308144194,9,299,0.000107797833834411,7.26273311211955e-10
-77.3629234862942,37.3862718983609,10,299,0.025709783433399,7.31792991903139e-06
-77.3542727104507,37.3736461032105,11,921,0.00016169675097899,1.45254662701961e-09
-77.3542053364618,37.3736326546492,12,921,0.000269494585040775,2.90509325250732e-09
-77.3540436400532,37.3734574570008,13,921,0.000107797834516532,7.26273320403351e-10
-77.354030165324,37.3734035580837,14,921,0.000215595668009883,2.17881993976346e-09
-77.3539897411362,37.3733766086253,15,921,0.000107797833948098,7.26273312743855e-10
-77.3540436400532,37.3733496591668,16,921,0.000107797834175472,7.26273315807653e-10
-77.3531004090049,37.3727028721622,17,921,0.000107797833834411,7.26273311211955e-10
-77.3550003458308,37.3727028721622,18,921,0.0379448376019127,1.00262031097626e-05
-77.3588541183997,37.3688226501347,19,1679,0.000431191336360826,5.08391319839838e-09
-77.358921492046,37.3687278270299,20,1679,0.000161696751206364,1.45254662855151e-09
-77.3586115736156,37.3686739542808,21,1679,0.000215595667896196,2.17881993516777e-09
-77.358099533561,37.3695223360565,22,1679,0.0112648736642313,1.27460966733368e-06
-77.3588406436704,37.3684313829862,23,1679,0.000161696751206364,1.45254662855151e-09
-77.3588810678582,37.3683640093399,24,1679,0.000269494585495522,2.90509326323061e-09
-77.358921492046,37.3683101104228,25,1679,0.000107797833834411,7.26273311211955e-10
-77.3589484415045,37.3682831609643,26,1679,0.000107797834175472,7.26273315807653e-10
-77.2506655171567,37.3665853450773,27,2619,0.000269494585040775,3.63136656678307e-09
-77.2513257788905,37.3664505977847,28,2619,0.000161696751206364,1.45254662855151e-09
-77.2509080622835,37.366827890204,29,2619,0.00307223827223879,6.53645983246472e-08
-77.2512853547028,37.3664236483262,30,2619,0.000107797833834411,7.26273311211955e-10
-77.2506385676982,37.3664236483262,31,2619,0.000107797834175472,7.26273315807653e-10
-77.2512853547028,37.3659520328021,32,2619,0.000161696751092677,1.45254662548771e-09
-77.2506385676983,37.365696512946,33,2619,0.00129357400862773,2.39670193665042e-08
-77.2506924666153,37.3653995689023,34,2619,0.000323393502299041,3.63136657291067e-09
-77.2510023853883,37.3652648216097,35,2619,0.000161696750865303,1.45254662395581e-09
-77.2509215373554,37.3652783225069,36,2619,0.000323393502185354,3.63136656984687e-09
-77.2509754359298,37.3658577096973,37,2619,0.0132052346787077,2.93414419180339e-07
-77.2507598402615,37.365130074317,38,2619,0.000161696750865303,1.45254662395581e-09
-77.2509754355872,37.3651705246727,39,2619,0.000485090253391718,6.53645983154558e-09
-77.307448026266,37.3241668973612,40,4535,0.000107797833834411,7.26273311211955e-10
-77.3078387934146,37.3240590995271,41,4535,0.000215595668237256,2.17881994895486e-09
-77.3067203908858,37.3238704533175,42,4535,0.000107797833948098,7.26273312743855e-10
-77.3076366724756,37.3237087565663,43,4535,0.000323393502526415,4.35763989331402e-09
-77.3076636219342,37.3236548576492,44,4535,0.000107797834061785,7.26273314275754e-10
-77.3066125930517,37.3236279081907,45,4535,0.000107797833948098,7.26273312743855e-10
-77.3076097230171,37.3235470598152,46,4535,0.000107797834175472,7.26273315807653e-10
-77.3074615009953,37.3234931608981,47,4535,0.00016169675097899,1.45254662548771e-09
-77.307448026266,37.3234392619811,48,4535,0.000107797833834411,7.26273311211955e-10
-77.3075153999123,37.3233579136055,49,4535,0.000592888087453503,7.26273314428944e-09
-77.306935986554,37.3236823071078,50,4535,0.0104024909890086,4.16154609263835e-07
-77.0203958691446,37.293323268249,51,7522,0.00813873647427954,1.2375697282903e-06
-77.3899403188067,37.2869227456816,52,8481,0.000107797833948098,7.26273312743855e-10
-77.3901828639333,37.2866263016378,53,8481,0.000107797834516532,7.26273320403351e-10
-77.3902098133919,37.2863029081356,54,8481,0.000107797834175472,7.26273315807653e-10
-77.3901020155578,37.2863029081356,55,8481,0.000107797834175472,7.26273315807653e-10
-77.3901693892041,37.2862759586771,56,8481,0.00016169675097899,1.45254662548771e-09
-77.3901289650163,37.2862490092186,57,8481,0.000107797834061785,7.26273314275754e-10
-77.3901020155578,37.28622205976,58,8481,0.000107797834402845,7.26273318871452e-10
-77.39006159137,37.2861816355722,59,8481,0.000269494585154462,3.63136657291067e-09
-77.3901020155578,37.2861142619259,60,8481,0.000107797834516532,7.26273320403351e-10
-77.2591276471331,37.2860334135503,61,8575,0.000107797833720724,7.26273309680056e-10
-77.3900481166407,37.2860064640918,62,8481,0.00032339350195798,3.63136656831497e-09
-77.389751672597,37.2858178178822,63,8481,0.000107797834175472,7.26273315807653e-10
-77.2588716272772,37.2855213738383,64,8575,0.011588267164143,3.87103676741826e-07
-77.2591141724039,37.284524243873,65,8575,0.000215595668237256,2.17881995048676e-09
-77.3900211671823,37.285710020048,66,8481,0.0277040433605862,1.24555873479023e-06
-77.269718784333,37.2810477637235,67,9334,0.0018325631793914,3.34085724750675e-08
-77.2698939558134,37.2809130164309,68,9334,0.000161696751092677,1.45254662855151e-09
-77.2700421778353,37.2808860669724,69,9334,0.000107797833948098,7.26273312743855e-10
-77.393201203288,37.2804688503652,70,9460,0.000269494585495522,2.90509326323061e-09
-77.3931742538294,37.2804009767189,71,9460,0.000107797834061785,7.26273314275754e-10
-77.2687216543676,37.2809938648064,72,9334,0.0151455956919335,4.45205541995715e-07
-77.2685330081579,37.2801584315922,73,9334,0.000107797834175472,7.26273315807653e-10
