X,Y,Id,gridcode,Shape_Length,Shape_Area
-77.4405783517151,37.5340627812401,1,1,0.0122350541689684,7.45882694210046e-07
-77.4390018080489,37.5267998760001,2,6,0.032716642647074,1.64355651120483e-06
-77.41579832426,37.5222449175095,3,9,0.00830043322503116,3.78388396933751e-07
-77.4224278907143,37.5073289183847,4,38,0.0308301805503106,2.78068264004302e-05
-77.4262142899794,37.490768949954,5,57,0.0298061011263826,2.61894157284703e-05
-77.4246916459155,37.4797326728565,6,58,0.00824653430890976,1.19762469591475e-06
-77.3982138025734,37.4174928722284,7,126,0.000107797834175472,7.26273315807653e-10
-77.3991570336217,37.4173581249358,8,126,0.000107797833948098,7.26273312743855e-10
-77.3990492357876,37.4172233776432,9,126,0.000107797834061785,7.26273314275754e-10
-77.3979982069052,37.4168999841408,10,126,0.000107797833834411,7.26273311211955e-10
-77.3985371960757,37.4167921863068,11,126,0.000107797834061785,7.26273314275754e-10
-77.3987258422854,37.4167113379312,12,126,0.000107797834175472,7.26273315807653e-10
-77.3985910949927,37.4166035400971,13,126,0.000107797833948098,7.26273312743855e-10
-77.3983081256783,37.4168725346823,14,126,0.0114804693311044,7.93816732956841e-07
-77.3927161130346,37.3888994967348,15,247,0.000107797834402845,7.26273318871452e-10
-77.392635264659,37.3888994967348,16,247,0.000107797834175472,7.26273315807653e-10
-77.3926891635761,37.3888455978178,17,247,0.000323393502299041,5.08391320299408e-09
-77.3927430624931,37.388751274713,18,247,0.000323393502412728,5.08391321065357e-09
-77.3911799938987,37.3885491537741,19,247,0.000107797834061785,7.26273314275754e-10
-77.3911395697109,37.3885087295862,20,247,0.000215595668237256,2.90509326016681e-09
-77.3646078277945,37.3884817801277,21,252,0.000161696751433738,1.45254663467911e-09
-77.3911126199098,37.3884548568371,22,247,0.000323393502071667,3.63136656831497e-09
-77.3641227375411,37.3881988108132,23,252,0.000107797833948098,7.26273312743855e-10
-77.3632064559513,37.3881718613547,24,252,0.000107797834061785,7.26273314275754e-10
-77.3632334054098,37.3881449118962,25,252,0.000107797833834411,7.26273311211955e-10
-77.3919615281959,37.3882252602718,26,247,0.00980960290371513,1.43729488977128e-06
-77.3637723945803,37.3850726736244,27,252,0.000107797834061785,7.26273314275754e-10
-77.3627887393441,37.3866357422189,28,252,0.0216673646516483,9.53814744210512e-06
-77.3089302464848,37.3802487205488,29,315,0.000107797834289158,7.26273317339553e-10
-77.3089841454018,37.3800870237977,30,315,0.000107797834402845,7.26273318871452e-10
-77.309011095203,37.3799926745249,31,315,0.000538989170308923,1.0167826409052e-08
-77.30919974107,37.3796288830028,32,315,0.000107797833948098,7.26273312743855e-10
-77.3091727916115,37.3796019335443,33,315,0.000107797834175472,7.26273315807653e-10
-77.3090515190481,37.3792785400419,34,315,0.00204815884706022,6.10069584175461e-08
