X,Y,Id,gridcode,Shape_Length,Shape_Area
-77.4408074221126,37.5341436296157,1,1,0.0130974368416901,7.95269279596116e-07
-77.4389883333196,37.5267998760001,2,7,0.0323932491445476,1.6864066367471e-06
-77.41579832426,37.5222454175095,3,10,0.0112648736624124,5.265481531226e-07
-77.4230881527906,37.5165590817612,4,11,0.000107797834175472,7.26273315807653e-10
-77.4230477286029,37.5169233994511,5,11,0.00609057762687826,3.90735043274907e-07
-77.422764759631,37.5165455808639,6,11,0.00264104693542322,7.33536047954676e-08
-77.4188840376036,37.5084068443898,7,39,0.0047970036167726,5.09117593590705e-07
-77.4224278907143,37.5073289183847,8,31,0.0312074729697542,2.80145405684448e-05
-77.4262008155928,37.4907550013928,9,62,0.0295905054590548,2.63186923785202e-05
-77.4246377466557,37.4799891665446,10,65,0.0123428520033713,2.17228348423962e-06
-77.4318332520816,37.4415861881484,11,100,0.00388072202781586,4.677200146632e-07
-77.3968798040339,37.412062530168,12,191,0.000431191336474512,6.53645982694989e-09
-77.3968124307302,37.4120221321481,13,191,0.000107797834289158,7.26273317339553e-10
-77.3978634596126,37.4119682332311,14,191,0.000107797833834411,7.26273311211955e-10
-77.3981060047393,37.411860435397,15,191,0.000107797834061785,7.26273314275754e-10
-77.3982272776453,37.4117930879185,16,191,0.00021559566846463,2.17881994589106e-09
-77.3970549758569,37.4117256881043,17,191,0.000107797833948098,7.26273312743855e-10
-77.3970819253154,37.4116987386458,18,191,0.000107797833948098,7.26273312743855e-10
-77.398658468639,37.411658314458,19,191,0.000215595668237256,2.90509326016681e-09
-77.397216672608,37.4116448397288,20,191,0.000107797834516532,7.26273320403351e-10
-77.3970549758569,37.4116448397288,21,191,0.000107797834402845,7.26273318871452e-10
-77.3986180444512,37.4116178902702,22,191,0.000107797834061785,7.26273314275754e-10
-77.3983754993245,37.4117261881043,23,191,0.000970180506669749,3.05034792118369e-08
-77.3970010769399,37.4115370418947,24,191,0.000107797833948098,7.26273312743855e-10
-77.3985776202635,37.4114561935191,25,191,0.000161696750865303,1.45254662395581e-09
-77.3982138025734,37.4114561935191,26,191,0.000107797834061785,7.26273314275754e-10
-77.3985641455342,37.4114022946021,27,191,0.000107797834289158,7.26273317339553e-10
-77.3973244704421,37.4113753451435,28,191,0.000107797834061785,7.26273314275754e-10
