X,Y,Id,gridcode,Shape_Length,Shape_Area
-76.2879095857883,36.6898170417359,2420,27474,0.000215595668578317,2.17881995048676e-09
-76.1586465083226,36.6897901184453,2421,28148,0.000161696751320051,1.45254663161531e-09
-76.1588621039907,36.6895335985893,2422,28148,0.00167086642829872,3.1956025846516e-08
-76.0137527445705,36.690086562489,2423,28228,0.00560548737234967,3.21739078417178e-07
-76.1590507502004,36.6892915534626,2424,28148,0.000107797834289158,7.26273317339553e-10
-76.0124591705614,36.6892511292748,2425,28601,0.000485090253164344,6.53645983001369e-09
-76.1643867429881,36.6889681599603,2426,28148,0.000107797833948098,7.26273312743855e-10
-76.1643328444137,36.6889008124818,2427,28148,0.000377292419329933,4.35763989025022e-09
-76.164278945154,36.6888199379384,2428,28148,0.00016169675097899,1.45254662701961e-09
-76.1602500011047,36.6884426455191,2429,28148,0.00140137184314426,2.03356528104444e-08
-76.1596571126746,36.6884696211455,2430,28148,0.00592888087533083,1.32181743265591e-07
-77.0583676558617,36.6871355967807,2431,28676,0.00091628158952517,1.52517396151098e-08
-76.0131733308696,36.6878228341409,2432,28601,0.00948620940084766,3.12297525346912e-07
-76.013968339896,36.6864483594204,2433,28601,0.00134747292622706,2.5419566005779e-08
-76.1582692159033,36.6862193151909,2434,28148,0.000107797833948098,7.26273312743855e-10
-76.158309640091,36.6861923657324,2435,28148,0.000161696751092677,1.45254662855151e-09
-76.1583635393507,36.6861519153767,2436,28148,0.000215595668237256,2.17881994129536e-09
-76.1584174379251,36.6861115173567,2437,28148,0.000161696751206364,1.45254662855151e-09
-77.0587584226677,36.6855860290835,2438,28676,0.000269494585381835,3.63136657597447e-09
-77.0583272313313,36.6856129262062,2439,28676,0.000538989170195237,7.26273314275754e-09
-76.1559785119287,36.6854916798108,2440,28148,0.000107797834175472,7.26273315807653e-10
-77.0581655349228,36.6862193151909,2441,28676,0.0126123465896626,3.82019763535768e-07
-76.154657988461,36.6829045317925,2442,29261,0.000107797833948098,7.26273312743855e-10
-76.1541728982077,36.6829045317925,2443,28148,0.000215595668123569,2.17881994282726e-09
-76.2214656961411,36.6828371581462,2444,28632,0.000161696751092677,1.45254663008341e-09
-76.1546849382622,36.6827832330612,2445,29261,0.00037729241944362,5.08391320299408e-09
-76.2208593333243,36.6851009126622,2446,28632,0.0139059205981766,8.93316177087683e-07
-76.1541998476661,36.6817996039931,2447,29261,0.000107797834402845,7.26273318871452e-10
-76.1542267971247,36.6817726545345,2448,29261,0.000107797834061785,7.26273314275754e-10
-76.1521516888183,36.6814762104908,2449,29498,0.000107797833948098,7.26273312743855e-10
-76.1521247393599,36.6814492610323,2450,29498,0.000107797833948098,7.26273312743855e-10
-76.1545636653562,36.6821768964123,2451,29261,0.0111570758275548,7.197368548808e-07
-76.1503191256387,36.6806677267351,2452,28148,0.00091628158952517,1.37991929743031e-08
-76.1504808223899,36.6805599289009,2453,28148,0.000107797834175472,7.26273315807653e-10
-76.1532566166178,36.6805599289009,2454,28148,0.000215595667782509,2.17881993516776e-09
-76.1532835660763,36.6805060299839,2455,28148,0.000107797834516532,7.26273320403351e-10
-76.1533105155349,36.6804790805253,2456,28148,0.000107797834061785,7.26273314275754e-10
-76.152286436111,36.680923246591,2457,29498,0.0092706137326104,1.00153090101894e-06
-76.0132541795878,36.678862113014,2458,29688,0.000215595668237256,2.17881994435916e-09
-76.0131598561403,36.6788216626583,2459,29688,0.000323393502299041,4.35763988718642e-09
-76.0122570496224,36.6787812646384,2460,29688,0.000107797834402845,7.26273318871452e-10
-76.012957735544,36.6787004162629,2461,29688,0.000970180506783436,1.74305595487457e-08
-76.0123513727272,36.6785926184288,2462,29688,0.000161696751206364,1.45254663008341e-09
-76.0123109485395,36.6785656689702,2463,29688,0.000107797834289158,7.26273317339553e-10
-76.1516665985649,36.6783231238435,2464,28148,0.000107797834061785,7.26273314275754e-10
-76.012391796915,36.6790233097651,2465,29688,0.00910891698038085,6.87054555701625e-07
-76.0126073925832,36.6780536292583,2466,29688,0.000107797833720724,7.26273309680056e-10
-76.1495645408001,36.6773259938781,2467,28148,0.000269494585154462,3.63136656984687e-09
-76.1499418332195,36.6766792068735,2468,28148,0.000107797833948098,7.26273312743855e-10
-76.1482979162495,36.6765175101224,2469,28148,0.000107797834061785,7.26273314275754e-10
-76.1477319776205,36.6760054704104,2470,28148,0.000107797833720724,7.26273309680056e-10
-76.1471660389915,36.6757359758252,2471,28148,0.000107797834061785,7.26273314275754e-10
-76.1538225552468,36.6819742754734,2472,28148,0.117930830498153,8.73343660936214e-06
-75.9989440167691,36.6742133575866,2473,30304,0.00813873647450691,1.04147593338683e-06
-76.1233157681982,36.669860993867,2474,30649,0.000107797833948098,7.26273312743855e-10
-76.1232888187396,36.6698340444086,2475,30649,0.000107797834175472,7.26273315807653e-10
-76.1232888187396,36.6696723476575,2476,30649,0.000107797834175472,7.26273315807653e-10
-76.1233561923859,36.6696319234696,2477,30649,0.00776144405460855,4.58278461588338e-07
-76.0260012734695,36.6660880696738,2478,31123,0.00280274368640221,3.49337464414805e-07
-75.905227275096,36.6580441563045,2479,32093,0.00415021661217452,4.35763988792173e-07
-76.0078238636953,36.6564132140638,2480,33068,0.000161696751547424,1.4525466392748e-09
-75.9984050279413,36.6566961833783,2481,32345,0.00269494585211305,3.32633178109868e-07
-77.0022454084863,36.6552548873473,2482,32531,0.00921671481410158,7.7711244668867e-07
-76.0676920858054,36.654620575072,2483,32734,0.000377292419216246,4.35763988565452e-09
-75.9039606505454,36.6545132772379,2484,32583,0.000215595667896196,2.90509325097542e-09
-75.9039067516284,36.6549444685742,2485,32583,0.00636007221237378,3.86377403418358e-07
-76.0675303890543,36.6540416617137,2486,32734,0.000107797833948098,7.26273312743855e-10
-76.0672608944691,36.6539338638796,2487,32734,0.000107797834516532,7.26273320403351e-10
